Date,Time,Relative_time,Temperature,Frequency_0,Dissipation_0,Frequency_1,Dissipation_1,Frequency_2,Dissipation_2,Frequency_3,Dissipation_3,Frequency_4,Dissipation_4
2024-05-15,09:28:42,72.112,22.18,4989537.67,0.0002417538592642028,14946049.79,7.711379803997573e-05,24902745.56,4.444329235485058e-05,34857724.36,3.084117943896404e-05,49998634.13,5.872757763632849e-05
2024-05-15,09:28:46,76.297,22.18,4989537.93,0.00024155877608301082,14946049.86,7.719319468121333e-05,24902745.79,4.4432048224221577e-05,34857724.89,3.078342043527197e-05,49998799.3,6.690920954413986e-05
2024-05-15,09:28:46,76.297,22.18,4989537.93,0.00024155877608301082,14946049.86,7.719319468121333e-05,24902745.79,4.4432048224221577e-05,34857724.89,3.078342043527197e-05,49998799.3,6.690920954413986e-05
2024-05-15,09:28:48,78.121,22.19,4989538.05,0.0002415053231230788,14946049.91,7.718694944456991e-05,24902745.65,4.446203171158689e-05,34857725.11,3.081019589315947e-05,49998915.72,7.006816122478039e-05
2024-05-15,09:28:48,78.121,22.19,4989538.05,0.0002415053231230788,14946049.91,7.718694944456991e-05,24902745.65,4.446203171158689e-05,34857725.11,3.081019589315947e-05,49998915.72,7.006816122478039e-05
2024-05-15,09:28:48,78.718,22.19,4989538.02,0.00024149196215017592,14946049.96,7.721638890244862e-05,24902745.78,4.446952747840466e-05,34857725.29,3.0815168327738706e-05,49998706.15,7.170598684715496e-05
2024-05-15,09:28:50,79.938,22.19,4989538.17,0.0002411231858954576,14946050.11,7.723244538029429e-05,24902745.85,4.447648764914154e-05,34857725.72,3.079145241738883e-05,49998465.07,7.144983042897188e-05
2024-05-15,09:28:50,79.938,22.19,4989538.17,0.0002411231858954576,14946050.11,7.723244538029429e-05,24902745.85,4.447648764914154e-05,34857725.72,3.079145241738883e-05,49998465.07,7.144983042897188e-05
2024-05-15,09:28:50,79.938,22.19,4989538.17,0.0002411231858954576,14946050.11,7.723244538029429e-05,24902745.85,4.447648764914154e-05,34857725.72,3.079145241738883e-05,49998465.07,7.144983042897188e-05
2024-05-15,09:28:50,79.938,22.19,4989538.17,0.0002411231858954576,14946050.11,7.723244538029429e-05,24902745.85,4.447648764914154e-05,34857725.72,3.079145241738883e-05,49998465.07,7.144983042897188e-05
2024-05-15,09:28:53,82.968,22.19,4989537.99,0.00024110715945390685,14946050.23,7.725296275976446e-05,24902746.1,4.4466314261834143e-05,34857725.39,3.0925330007738475e-05,49997972.92,8.045785058291312e-05
2024-05-15,09:28:53,82.968,22.19,4989537.99,0.00024110715945390685,14946050.23,7.725296275976446e-05,24902746.1,4.4466314261834143e-05,34857725.39,3.0925330007738475e-05,49997972.92,8.045785058291312e-05
2024-05-15,09:28:53,83.598,22.19,4989538.01,0.000241096471375362,14946050.28,7.725653128643345e-05,24902746.13,4.447702270474817e-05,34857725.53,3.094101290619612e-05,49997898.73,8.617635072935926e-05
2024-05-15,09:28:53,83.598,22.19,4989538.01,0.000241096471375362,14946050.28,7.725653128643345e-05,24902746.13,4.447702270474817e-05,34857725.53,3.094101290619612e-05,49997898.73,8.617635072935926e-05
2024-05-15,09:28:53,83.598,22.19,4989538.01,0.000241096471375362,14946050.28,7.725653128643345e-05,24902746.13,4.447702270474817e-05,34857725.53,3.094101290619612e-05,49997898.73,8.617635072935926e-05
2024-05-15,09:28:54,84.197,22.19,4989538.05,0.0002410697468813041,14946050.35,7.725742283304052e-05,24902745.94,4.4492014452655605e-05,34857725.73,3.093986520931871e-05,49997730.23,8.480200971122386e-05
2024-05-15,09:28:54,84.197,22.19,4989538.05,0.0002410697468813041,14946050.35,7.725742283304052e-05,24902745.94,4.4492014452655605e-05,34857725.73,3.093986520931871e-05,49997730.23,8.480200971122386e-05
2024-05-15,09:28:54,84.197,22.19,4989538.05,0.0002410697468813041,14946050.35,7.725742283304052e-05,24902745.94,4.4492014452655605e-05,34857725.73,3.093986520931871e-05,49997730.23,8.480200971122386e-05
2024-05-15,09:28:56,86.603,22.2,4989537.96,0.0002410163049102507,14946050.54,7.726366665287369e-05,24902746.28,4.4485053508682414e-05,34857726.48,3.095937242852237e-05,49997363.32,8.198070485827186e-05
2024-05-15,09:28:56,86.603,22.2,4989537.96,0.0002410163049102507,14946050.54,7.726366665287369e-05,24902746.28,4.4485053508682414e-05,34857726.48,3.095937242852237e-05,49997363.32,8.198070485827186e-05
2024-05-15,09:28:58,87.855,22.2,4989537.98,0.0002409548420136809,14946050.65,7.728507647188087e-05,24902746.36,4.4490943015756184e-05,34857726.72,3.0971612377509235e-05,49997386.21,7.498155674694118e-05
2024-05-15,09:28:58,87.855,22.2,4989537.98,0.0002409548420136809,14946050.65,7.728507647188087e-05,24902746.36,4.4490943015756184e-05,34857726.72,3.0971612377509235e-05,49997386.21,7.498155674694118e-05
2024-05-15,09:28:58,87.855,22.2,4989537.98,0.0002409548420136809,14946050.65,7.728507647188087e-05,24902746.36,4.4490943015756184e-05,34857726.72,3.0971612377509235e-05,49997386.21,7.498155674694118e-05
2024-05-15,09:28:58,87.855,22.2,4989537.98,0.0002409548420136809,14946050.65,7.728507647188087e-05,24902746.36,4.4490943015756184e-05,34857726.72,3.0971612377509235e-05,49997386.21,7.498155674694118e-05
2024-05-15,09:29:00,89.731,22.2,4989537.95,0.0002409174310461877,14946050.84,7.730380989678179e-05,24902746.41,4.4498974054323e-05,34857727.75,3.0945601051622145e-05,49997574.38,7.504985094958549e-05
2024-05-15,09:29:00,89.731,22.2,4989537.95,0.0002409174310461877,14946050.84,7.730380989678179e-05,24902746.41,4.4498974054323e-05,34857727.75,3.0945601051622145e-05,49997574.38,7.504985094958549e-05
2024-05-15,09:29:00,89.731,22.2,4989537.95,0.0002409174310461877,14946050.84,7.730380989678179e-05,24902746.41,4.4498974054323e-05,34857727.75,3.0945601051622145e-05,49997574.38,7.504985094958549e-05
2024-05-15,09:29:01,90.956,22.2,4989537.83,0.00024095752233160834,14946050.99,7.731629798631508e-05,24902746.43,4.450165131420975e-05,34857728.13,3.094521812550604e-05,49997833.71,7.863658899835399e-05
2024-05-15,09:29:01,90.956,22.2,4989537.83,0.00024095752233160834,14946050.99,7.731629798631508e-05,24902746.43,4.450165131420975e-05,34857728.13,3.094521812550604e-05,49997833.71,7.863658899835399e-05
2024-05-15,09:29:01,90.956,22.2,4989537.83,0.00024095752233160834,14946050.99,7.731629798631508e-05,24902746.43,4.450165131420975e-05,34857728.13,3.094521812550604e-05,49997833.71,7.863658899835399e-05
2024-05-15,09:29:01,91.528,22.2,4989537.8,0.00024092812620821142,14946051.05,7.732165036411432e-05,24902746.39,4.450486381090756e-05,34857728.41,3.094827801358083e-05,49997873.48,8.286860356858959e-05
2024-05-15,09:29:01,91.528,22.2,4989537.8,0.00024092812620821142,14946051.05,7.732165036411432e-05,24902746.39,4.450486381090756e-05,34857728.41,3.094827801358083e-05,49997873.48,8.286860356858959e-05
2024-05-15,09:29:04,94.039,22.2,4989537.71,0.00024093882427464298,14946051.33,7.735644067900602e-05,24902746.64,4.453484657306816e-05,34857728.42,3.0991118813037624e-05,49997987.81,7.210697306402912e-05
2024-05-15,09:29:04,94.039,22.2,4989537.71,0.00024093882427464298,14946051.33,7.735644067900602e-05,24902746.64,4.453484657306816e-05,34857728.42,3.0991118813037624e-05,49997987.81,7.210697306402912e-05
2024-05-15,09:29:04,94.637,22.2,4989537.73,0.0002409174455810858,14946051.3,7.735554875385867e-05,24902746.75,4.4527885783596044e-05,34857728.57,3.099570878206465e-05,49997674.16,7.193304018139682e-05
2024-05-15,09:29:04,94.637,22.2,4989537.73,0.0002409174455810858,14946051.3,7.735554875385867e-05,24902746.75,4.4527885783596044e-05,34857728.57,3.099570878206465e-05,49997674.16,7.193304018139682e-05
2024-05-15,09:29:04,94.637,22.2,4989537.73,0.0002409174455810858,14946051.3,7.735554875385867e-05,24902746.75,4.4527885783596044e-05,34857728.57,3.099570878206465e-05,49997674.16,7.193304018139682e-05
2024-05-15,09:29:05,95.227,22.2,4989537.84,0.00024089873724756163,14946051.32,7.736179333238396e-05,24902746.79,4.4550373336892805e-05,34857728.75,3.099647363738689e-05,49997776.37,7.295718506777291e-05
2024-05-15,09:29:05,95.809,22.2,4989537.69,0.00024092011981437757,14946051.34,7.736893000873351e-05,24902746.83,4.453377543416268e-05,34857728.68,3.100182868041374e-05,49997842.07,6.591628515567161e-05
2024-05-15,09:29:06,96.364,22.2,4989537.81,0.00024073572375196334,14946051.37,7.7368037842507e-05,24902746.66,4.453859438126911e-05,34857728.31,3.10247794332893e-05,49997840.81,6.75853312492544e-05
2024-05-15,09:29:06,96.364,22.2,4989537.81,0.00024073572375196334,14946051.37,7.7368037842507e-05,24902746.66,4.453859438126911e-05,34857728.31,3.10247794332893e-05,49997840.81,6.75853312492544e-05
2024-05-15,09:29:07,96.901,22.2,4989537.72,0.00024074374407335848,14946051.38,7.735554840826607e-05,24902746.59,4.4540200795858236e-05,34857728.27,3.102860450584389e-05,49997840.38,6.796106215765365e-05
2024-05-15,09:29:07,97.464,22.21,4989537.74,0.00024072236504828166,14946051.4,7.734662719336144e-05,24902746.46,4.4542342650930695e-05,34857728.5,3.1030134533092484e-05,49997859.51,6.764190797828706e-05
2024-05-15,09:29:08,98.015,22.21,4989537.76,0.00024070633246692864,14946051.39,7.734751949698933e-05,24902746.43,4.454073648490636e-05,34857728.55,3.1035107086261066e-05,49997846.07,6.672458120832121e-05
2024-05-15,09:29:08,98.579,22.21,4989537.81,0.00024067960860377408,14946051.39,7.735554820204458e-05,24902746.43,4.454448454048958e-05,34857728.54,3.103778457202319e-05,49997889.92,6.411188201220262e-05
2024-05-15,09:29:09,99.148,22.21,4989537.83,0.00024063952344690793,14946051.37,7.73626852563375e-05,24902746.26,4.455251598354129e-05,34857728.59,3.1044287272708635e-05,49997904.81,6.568145279543135e-05
2024-05-15,09:29:09,99.695,22.21,4989537.85,0.0002406234908510929,14946051.33,7.736625368016431e-05,24902746.28,4.454983908129034e-05,34857728.46,3.10553800489946e-05,49997914.29,6.903181775881539e-05
2024-05-15,09:29:10,100.286,22.21,4989537.93,0.0002405914217915597,14946051.36,7.736268522165886e-05,24902746.2,4.4554657968582966e-05,34857728.58,3.106150005988667e-05,49997928.26,6.407022437425498e-05
2024-05-15,09:29:10,100.286,22.21,4989537.93,0.0002405914217915597,14946051.36,7.736268522165886e-05,24902746.2,4.4554657968582966e-05,34857728.58,3.106150005988667e-05,49997928.26,6.407022437425498e-05
2024-05-15,09:29:11,100.843,22.21,4989537.79,0.00024061280500106184,14946051.37,7.736357735368423e-05,24902746.29,4.454555552212041e-05,34857728.65,3.106647261352711e-05,49997933.63,6.56939397141993e-05
2024-05-15,09:29:11,101.368,22.21,4989537.8,0.00024057004528259507,14946051.26,7.736625385302036e-05,24902746.07,4.4547697545970155e-05,34857728.78,3.106608993380729e-05,49998011.31,6.191594859702765e-05
2024-05-15,09:29:12,101.929,22.21,4989537.79,0.00024053530368807436,14946051.3,7.736357742274311e-05,24902746.08,4.454983915123073e-05,34857728.85,3.1067237414476146e-05,49998008.87,6.202368261459661e-05
2024-05-15,09:29:12,101.929,22.21,4989537.79,0.00024053530368807436,14946051.3,7.736357742274311e-05,24902746.08,4.454983915123073e-05,34857728.85,3.1067237414476146e-05,49998008.87,6.202368261459661e-05
2024-05-15,09:29:12,102.469,22.21,4989537.82,0.00024052194368562817,14946051.35,7.736000896328266e-05,24902746.19,4.45487682937424e-05,34857728.93,3.1069149915528874e-05,49998003.43,5.512239263342966e-05
2024-05-15,09:29:13,103.027,22.21,4989537.76,0.00024053798012363764,14946051.38,7.735197994761187e-05,24902746.21,4.453859517149058e-05,34857729.09,3.1056144588590445e-05,49998008.45,5.857330472556523e-05
2024-05-15,09:29:13,103.586,22.21,4989537.63,0.00024056470817229034,14946051.39,7.734216690998425e-05,24902746.1,4.454394960616592e-05,34857729.05,3.105155441980397e-05,49998014.51,5.9982358205100783e-05
2024-05-15,09:29:14,104.692,22.21,4989537.62,0.00024057539849059751,14946051.33,7.733413817066817e-05,24902745.87,4.4549304218304604e-05,34857728.71,3.107144510514582e-05,49998011.74,5.463599308465228e-05
2024-05-15,09:29:15,105.287,22.21,4989537.64,0.00024056738267979363,14946051.3,7.733503050927313e-05,24902745.81,4.4546627303690956e-05,34857728.71,3.107068027538063e-05,49998017.47,5.80863702519071e-05
2024-05-15,09:29:15,105.829,22.21,4989537.62,0.0002405700559003163,14946051.27,7.733324659033748e-05,24902745.58,4.4556265103818575e-05,34857728.53,3.1069915216622754e-05,49998013.09,5.9889292483700313e-05
2024-05-15,09:29:16,106.373,22.21,4989537.69,0.0002405406546536365,14946051.24,7.73314624299645e-05,24902745.54,4.454769844429503e-05,34857728.63,3.106264747622928e-05,49998097.18,6.488014402681557e-05
2024-05-15,09:29:17,106.914,22.21,4989537.71,0.00024054065562355842,14946051.27,7.733770704322812e-05,24902745.51,4.453110055134754e-05,34857728.58,3.104925981787733e-05,49998051.03,5.8182634709198265e-05
2024-05-15,09:29:17,107.478,22.21,4989537.72,0.0002405406562630312,14946051.24,7.732521781682025e-05,24902745.53,4.451878601348917e-05,34857728.51,3.104275723582517e-05,49998303.83,5.944223320103325e-05
2024-05-15,09:29:18,108.024,22.21,4989537.76,0.00024050056851559977,14946051.25,7.727526032409924e-05,24902745.42,4.451075500979586e-05,34857728.25,3.10469649644519e-05,49998604.17,5.942379187847827e-05
2024-05-15,09:29:18,108.578,22.21,4989537.66,0.00024051927721920762,14946051.23,7.726009470155559e-05,24902745.31,4.4507542607699284e-05,34857728.05,3.105117275068887e-05,49998766.61,5.9304317136181546e-05
2024-05-15,09:29:19,109.134,22.21,4989537.64,0.00024055134914351586,14946051.19,7.725474232375635e-05,24902745.18,4.450914904817484e-05,34857727.79,3.106723831012362e-05,49998770.51,5.941258220193061e-05
2024-05-15,09:29:19,109.705,22.21,4989537.61,0.00024054600527000338,14946051.12,7.724849798792175e-05,24902745.21,4.451022007069933e-05,34857727.65,3.1099751659275934e-05,49998970.87,6.140449559036346e-05
2024-05-15,09:29:20,110.251,22.21,4989537.69,0.00024051928042621403,14946051.1,7.723065614299358e-05,24902745.14,4.449897642599826e-05,34857727.54,3.109248401534945e-05,49999056.18,6.485617916349456e-05
2024-05-15,09:29:20,110.801,22.22,4989537.66,0.00024051126429460202,14946051.12,7.722619596592042e-05,24902745.01,4.44979056405789e-05,34857727.72,3.099685731871328e-05,49999061.65,6.635668315071231e-05
2024-05-15,09:29:21,111.371,22.22,4989537.63,0.00024050324622850233,14946051.07,7.72342247048186e-05,24902744.85,4.4500582947959806e-05,34857728.0,3.095401594561164e-05,49999202.37,6.285828544249133e-05
2024-05-15,09:29:22,111.927,22.22,4989537.66,0.00024048988429746038,14946051.11,7.723779295728158e-05,24902744.87,4.449201639600222e-05,34857727.94,3.09524860054369e-05,49999253.01,6.438197500641529e-05
2024-05-15,09:29:22,112.48,22.22,4989537.61,0.00024045247428328777,14946051.09,7.723690099787343e-05,24902744.87,4.448452062871142e-05,34857727.81,3.095401612806608e-05,49999253.19,6.423396703508881e-05
2024-05-15,09:29:23,113.018,22.22,4989537.52,0.0002405032542765519,14946051.02,7.723511704408005e-05,24902744.94,4.446899340415718e-05,34857727.59,3.0955163825711634e-05,49999442.88,6.280036792738005e-05
2024-05-15,09:29:23,113.562,22.22,4989537.51,0.0002404738568517126,14946051.01,7.723244088979937e-05,24902745.09,4.445507249774174e-05,34857727.44,3.094330623930281e-05,49999458.25,6.434298208449192e-05
2024-05-15,09:29:24,114.116,22.22,4989537.51,0.0002404925645939684,14946050.98,7.723333305626463e-05,24902745.05,4.444008070128665e-05,34857727.19,3.0950956585400504e-05,49999697.09,6.440401100043387e-05
2024-05-15,09:29:24,114.643,22.22,4989537.53,0.00024048989169371798,14946050.94,7.723511745795549e-05,24902744.9,4.4447041479019624e-05,34857727.05,3.09517217588411e-05,49999698.9,6.433628672391292e-05
2024-05-15,09:29:24,114.643,22.22,4989537.53,0.00024048989169371798,14946050.94,7.723511745795549e-05,24902744.9,4.4447041479019624e-05,34857727.05,3.09517217588411e-05,49999698.9,6.433628672391292e-05
2024-05-15,09:29:25,115.727,22.22,4989537.53,0.0002404658391133845,14946050.88,7.72351176983184e-05,24902744.59,4.445507324605922e-05,34857726.64,3.096128485843419e-05,49999746.77,6.427866982326036e-05
2024-05-15,09:29:26,116.282,22.22,4989537.57,0.0002404578223406928,14946050.79,7.72137078125802e-05,24902744.49,4.446096306226408e-05,34857726.46,3.096166749034291e-05,49999785.69,6.43597258558549e-05
2024-05-15,09:29:27,116.86,22.22,4989537.51,0.00024045782330793685,14946050.76,7.721638441469866e-05,24902744.51,4.443740464337343e-05,34857726.23,3.097046533855142e-05,49999770.41,6.445946069719083e-05
2024-05-15,09:29:27,117.437,22.22,4989537.5,0.00024046584169002335,14946050.73,7.721638458689803e-05,24902744.39,4.4436869381858495e-05,34857726.05,3.0968935470153596e-05,49999606.45,6.436830535301097e-05
2024-05-15,09:29:27,117.437,22.22,4989537.5,0.00024046584169002335,14946050.73,7.721638458689803e-05,24902744.39,4.4436869381858495e-05,34857726.05,3.0968935470153596e-05,49999606.45,6.436830535301097e-05
2024-05-15,09:29:28,118.024,22.22,4989537.4,0.00024047653362683217,14946050.65,7.72181690234466e-05,24902744.26,4.444061748543036e-05,34857725.83,3.098079342289783e-05,49999609.26,6.947412216082907e-05
2024-05-15,09:29:28,118.611,22.22,4989537.49,0.00024043377396835476,14946050.59,7.721370884619434e-05,24902744.23,4.4433657098572555e-05,34857725.66,3.09784984808623e-05,49999626.99,6.850111812673628e-05
2024-05-15,09:29:28,118.611,22.22,4989537.49,0.00024043377396835476,14946050.59,7.721370884619434e-05,24902744.23,4.4433657098572555e-05,34857725.66,3.09784984808623e-05,49999626.99,6.850111812673628e-05
2024-05-15,09:29:28,118.611,22.22,4989537.49,0.00024043377396835476,14946050.59,7.721370884619434e-05,24902744.23,4.4433657098572555e-05,34857725.66,3.09784984808623e-05,49999626.99,6.850111812673628e-05
2024-05-15,09:29:29,119.177,22.22,4989537.52,0.0002404123936407648,14946050.53,7.72172775466146e-05,24902744.24,4.4434728085191565e-05,34857725.61,3.0997624223687485e-05,49999635.91,6.867804319836633e-05
2024-05-15,09:29:29,119.177,22.22,4989537.52,0.0002404123936407648,14946050.53,7.72172775466146e-05,24902744.24,4.4434728085191565e-05,34857725.61,3.0997624223687485e-05,49999635.91,6.867804319836633e-05
2024-05-15,09:29:30,119.771,22.22,4989537.54,0.0002404391191133146,14946050.55,7.721816943648648e-05,24902744.19,4.44272323061186e-05,34857725.35,3.100183200259419e-05,49999545.78,6.45068324329357e-05
2024-05-15,09:29:30,119.771,22.22,4989537.54,0.0002404391191133146,14946050.55,7.721816943648648e-05,24902744.19,4.44272323061186e-05,34857725.35,3.100183200259419e-05,49999545.78,6.45068324329357e-05
2024-05-15,09:29:30,120.363,22.22,4989537.55,0.0002404364455746627,14946050.53,7.721995383817735e-05,24902744.15,4.442455536800513e-05,34857725.53,3.0965875889871035e-05,49999607.75,6.615829593140052e-05
2024-05-15,09:29:31,120.926,22.22,4989537.51,0.00024041506556788034,14946050.39,7.720835729990616e-05,24902744.05,4.4436870060966564e-05,34857725.24,3.097123119737836e-05,49999623.82,6.60985614171855e-05
2024-05-15,09:29:32,122.041,22.22,4989537.44,0.00024045782779549775,14946050.29,7.720746571975446e-05,24902744.11,4.4352274246097814e-05,34857724.84,3.097735163221617e-05,49999832.32,6.679105967826013e-05
2024-05-15,09:29:32,122.041,22.22,4989537.44,0.00024045782779549775,14946050.29,7.720746571975446e-05,24902744.11,4.4352274246097814e-05,34857724.84,3.097735163221617e-05,49999832.32,6.679105967826013e-05
2024-05-15,09:29:32,122.621,22.22,4989537.38,0.00024048722744885094,14946050.28,7.720478956553347e-05,24902743.83,4.4358164109173304e-05,34857724.77,3.098117692950566e-05,50000020.1,6.53887717408782e-05
2024-05-15,09:29:33,123.176,22.22,4989537.35,0.00024048722809153763,14946050.23,7.720568183543772e-05,24902743.8,4.4355487265940654e-05,34857724.65,3.0984237168970166e-05,50000008.9,6.20584101472098e-05
2024-05-15,09:29:33,123.743,22.22,4989537.42,0.0002404551584075278,14946050.24,7.720300550883827e-05,24902743.75,4.4347456011059426e-05,34857724.73,3.097888202555879e-05,50000031.55,6.878793936231996e-05
2024-05-15,09:29:34,124.309,22.22,4989537.44,0.0002404444684148489,14946050.22,7.720657407072305e-05,24902743.81,4.434906222431986e-05,34857724.98,3.094904599121394e-05,50000022.84,6.71690283601581e-05
2024-05-15,09:29:35,124.896,22.22,4989537.68,0.00024012912157527204,14946050.23,7.723868961394285e-05,24902743.75,4.4361912321665646e-05,34857725.19,3.093718790363979e-05,50000054.12,6.901940276813061e-05
2024-05-15,09:29:35,125.451,22.22,4989537.73,0.00024011575900850682,14946050.25,7.710398261417733e-05,24902743.78,4.438332887669023e-05,34857725.91,3.100412622283345e-05,49999639.09,6.969158694490885e-05
2024-05-15,09:29:35,125.451,22.22,4989537.73,0.00024011575900850682,14946050.25,7.710398261417733e-05,24902743.78,4.438332887669023e-05,34857725.91,3.100412622283345e-05,49999639.09,6.969158694490885e-05
2024-05-15,09:29:36,125.993,22.23,4989537.78,0.00024018523976818276,14946050.3,7.710844296494212e-05,24902743.81,4.437636838245998e-05,34857725.79,3.099188603146653e-05,49999655.72,6.960039030617404e-05
2024-05-15,09:29:37,127.119,22.23,4989537.71,0.000240163865893705,14946050.44,7.718248589734217e-05,24902743.71,4.43720852296456e-05,34857725.66,3.100183102313228e-05,49999733.69,7.16996727192689e-05
2024-05-15,09:29:37,127.696,22.23,4989537.7,0.00024013714297422783,14946050.39,7.7146802758285e-05,24902743.67,4.435388114805551e-05,34857725.8,3.098538308678831e-05,49999722.98,6.517601201325239e-05
2024-05-15,09:29:38,128.283,22.23,4989537.71,0.00024011042102413694,14946050.45,7.711201068409477e-05,24902743.69,4.434745626125833e-05,34857726.02,3.098385315197966e-05,49999711.61,6.51810811355704e-05
2024-05-15,09:29:38,128.878,22.23,4989537.8,0.0002400836968337471,14946050.53,7.707454235648226e-05,24902743.15,4.434745678835984e-05,34857725.83,3.097773311193129e-05,49999702.73,6.527281510554901e-05
2024-05-15,09:29:39,129.455,22.23,4989537.77,0.0002400569726347871,14946050.65,7.70647282898362e-05,24902743.24,4.4337819032780744e-05,34857725.9,3.0974673094370644e-05,49999700.57,6.542694975839943e-05
2024-05-15,09:29:40,130.01,22.23,4989537.72,0.00024008904325979565,14946050.67,7.707186506622252e-05,24902743.39,4.432871716220368e-05,34857725.97,3.096549284980802e-05,49999703.18,6.689280449745528e-05
2024-05-15,09:29:40,130.606,22.23,4989537.72,0.00024009706003677258,14946050.67,7.708792271657661e-05,24902743.34,4.432711088988195e-05,34857725.93,3.0966640383500285e-05,49999576.77,6.701708469624367e-05
2024-05-15,09:29:41,131.166,22.23,4989537.79,0.000240094387133308,14946050.7,7.709238306572978e-05,24902743.34,4.4329252554590836e-05,34857725.91,3.097314306013205e-05,49999569.07,6.006166037282505e-05
2024-05-15,09:29:41,131.166,22.23,4989537.79,0.000240094387133308,14946050.7,7.709238306572978e-05,24902743.34,4.4329252554590836e-05,34857725.91,3.097314306013205e-05,49999569.07,6.006166037282505e-05
2024-05-15,09:29:41,131.166,22.23,4989537.79,0.000240094387133308,14946050.7,7.709238306572978e-05,24902743.34,4.4329252554590836e-05,34857725.91,3.097314306013205e-05,49999569.07,6.006166037282505e-05
2024-05-15,09:29:41,131.741,22.23,4989537.77,0.00024008904003993347,14946050.73,7.709595145547487e-05,24902743.37,4.432871712659921e-05,34857725.9,3.097199553242029e-05,49999604.73,6.355017629457242e-05
2024-05-15,09:29:41,131.741,22.23,4989537.77,0.00024008904003993347,14946050.73,7.709595145547487e-05,24902743.37,4.432871712659921e-05,34857725.9,3.097199553242029e-05,49999604.73,6.355017629457242e-05
2024-05-15,09:29:43,132.872,22.23,4989537.39,0.00024003827562810672,14946050.46,7.713788053674572e-05,24902743.39,4.428749015819304e-05,34857725.87,3.0965110425296286e-05,49999609.5,6.706721953818544e-05
2024-05-15,09:29:43,133.477,22.23,4989537.48,0.0002400783659720043,14946050.5,7.70620520553357e-05,24902743.34,4.426982149255444e-05,34857725.94,3.0931067188915814e-05,49999452.15,6.448942653301568e-05
2024-05-15,09:29:43,133.477,22.23,4989537.48,0.0002400783659720043,14946050.5,7.70620520553357e-05,24902743.34,4.426982149255444e-05,34857725.94,3.0931067188915814e-05,49999452.15,6.448942653301568e-05
2024-05-15,09:29:44,134.082,22.23,4989537.45,0.00024001156236447705,14946050.59,7.704242619865762e-05,24902743.45,4.4232877414788075e-05,34857726.65,3.08515046750607e-05,49999416.08,6.663570207078446e-05
2024-05-15,09:29:44,134.668,22.23,4989537.36,0.00024004363298573553,14946050.69,7.697641019733148e-05,24902743.45,4.423020040368118e-05,34857726.41,3.084041203598598e-05,49999397.35,6.0286536301784285e-05
2024-05-15,09:29:45,135.262,22.23,4989537.27,0.00024009708073561187,14946050.65,7.695678415776956e-05,24902743.49,4.42264525450836e-05,34857726.75,3.086221531680629e-05,49999425.21,6.071136953544767e-05
2024-05-15,09:29:45,135.262,22.23,4989537.27,0.00024009708073561187,14946050.65,7.695678415776956e-05,24902743.49,4.42264525450836e-05,34857726.75,3.086221531680629e-05,49999425.21,6.071136953544767e-05
2024-05-15,09:29:46,136.39,22.23,4989536.82,0.00024022001997754333,14946050.77,7.693983406614741e-05,24902743.89,4.416327220220638e-05,34857727.03,3.0858007535002565e-05,49999423.36,6.10201709207684e-05
2024-05-15,09:29:47,136.976,22.23,4989536.97,0.00024021734717852996,14946050.79,7.69496470347759e-05,24902743.97,4.415898921722302e-05,34857727.09,3.086030251364532e-05,49999494.71,6.159262831024844e-05
2024-05-15,09:29:47,136.976,22.23,4989536.97,0.00024021734717852996,14946050.79,7.69496470347759e-05,24902743.97,4.415898921722302e-05,34857727.09,3.086030251364532e-05,49999494.71,6.159262831024844e-05
2024-05-15,09:29:48,138.198,22.23,4989536.97,0.00024024406976809427,14946050.84,7.697997820692465e-05,24902744.51,4.407653411911569e-05,34857726.51,3.084576736813951e-05,49999523.95,6.135739309247283e-05
2024-05-15,09:29:49,138.767,22.23,4989537.0,0.00024026010493090693,14946050.84,7.699157547320813e-05,24902744.51,4.4059936202625345e-05,34857726.59,3.084538482517007e-05,49999540.79,5.8685396562374835e-05
2024-05-15,09:29:49,138.767,22.23,4989537.0,0.00024026010493090693,14946050.84,7.699157547320813e-05,24902744.51,4.4059936202625345e-05,34857726.59,3.084538482517007e-05,49999540.79,5.8685396562374835e-05
2024-05-15,09:29:50,139.905,22.24,4989537.01,0.00024024941429500563,14946051.0,7.697819257530719e-05,24902744.06,4.4072251610622366e-05,34857725.92,3.088593120127069e-05,49999543.92,5.225637474168919e-05
2024-05-15,09:29:50,140.494,22.24,4989536.92,0.00024027881267209164,14946051.04,7.697551607638897e-05,24902744.01,4.4081889245541786e-05,34857725.9,3.085953813539182e-05,49999543.33,4.8799079246195406e-05
2024-05-15,09:29:50,140.494,22.24,4989536.92,0.00024027881267209164,14946051.04,7.697551607638897e-05,24902744.01,4.4081889245541786e-05,34857725.9,3.085953813539182e-05,49999543.33,4.8799079246195406e-05
2024-05-15,09:29:51,141.046,22.24,4989536.96,0.00024023605651357814,14946051.14,7.697997666393515e-05,24902744.09,4.408456601934991e-05,34857726.05,3.0877516241682414e-05,49999532.97,4.218447809779376e-05
2024-05-15,09:29:51,141.624,22.24,4989536.98,0.00024022002069736526,14946051.19,7.692555838484756e-05,24902743.25,4.409741688236488e-05,34857726.11,3.085035817698239e-05,49999588.24,4.359554638101341e-05
